DATE,q5,q10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95,q100,Rfree
1945-06-01,0.0751344047619047,0.0494443414634146,0.0300782,0.0371024499999999,0.0513588,0.0139490487804878,0.0365955952380952,0.0338253902439024,0.0110427560975609,0.0425485609756097,0.0285638780487804,0.0163283902439024,0.028039487804878,0.0254289761904761,0.0303081951219512,0.0068911219512195,0.0262329024390243,0.0133392926829268,0.0180530487804878,0.0196631428571428,0.0002
1945-07-01,0.1021015,0.0909910487804878,0.0809191951219512,0.0841594,0.040303425,0.0288851463414634,0.0340655238095238,0.0352233414634146,0.0215593170731707,0.0214660243902439,0.0399216097560975,0.0442536829268292,0.0096292195121951,0.0313635476190476,0.0146595365853658,0.0303100975609756,0.0202262195121951,0.005026487804878,0.004670487804878,-0.0095723571428571,0.0003
1945-08-01,-0.0193092619047619,-0.0508240731707317,-0.0393386829268292,-0.039845725,-0.0300561999999999,-0.0309142195121951,-0.0597414523809523,-0.0421901707317073,-0.048225731707317,-0.0315196829268292,-0.0377190731707317,-0.0444284634146341,-0.0289166097560975,-0.0242620476190476,-0.0277665121951219,-0.0331908780487804,-0.0329568536585365,-0.0313143170731707,-0.0359566585365853,-0.009618619047619,0.0003
1945-09-01,0.0340993095238095,0.0603013170731707,0.0486894390243902,0.07935065,0.0616758999999999,0.07369555,0.0583079285714285,0.0739595609756097,0.0686506341463414,0.0843520975609756,0.0643428780487804,0.0569566585365853,0.0787063902439024,0.0759164523809523,0.0626113658536585,0.0661086097560975,0.0782004146341463,0.089588731707317,0.0602196585365853,0.0470849761904761,0.0003
1945-10-01,0.0476751428571428,0.0639323170731707,0.0675168536585365,0.062801125,0.0761154999999999,0.0574706585365853,0.0693306428571428,0.0704596829268292,0.0797085,0.0572659512195122,0.0720738048780487,0.0644061463414634,0.0796408536585366,0.0649254523809523,0.0728606341463414,0.0530626829268292,0.0522148536585365,0.0543406341463414,0.0536101951219512,0.044180738095238,0.0003
1945-11-01,0.1235699024390243,0.1182348292682926,0.1165762926829268,0.0733497948717948,0.065449725,0.0740973658536585,0.0539554047619047,0.0635079512195122,0.0669641707317073,0.049319731707317,0.0566083170731707,0.048832975609756,0.0627714390243902,0.0414117142857142,0.0494911219512195,0.0423049268292682,0.0659777073170731,0.049530731707317,0.0428059024390243,0.0330869047619047,0.0002
1945-12-01,0.2032456829268293,0.10589455,0.1058046341463414,0.12251505,0.0969045249999999,0.1052321463414634,0.1288322380952381,0.0925949268292682,0.0854946585365853,0.08204125,0.0868689756097561,0.1039818536585365,0.0862112195121951,0.1011016904761904,0.0876012926829268,0.1093543902439024,0.0575287073170731,0.0355516097560975,0.0666725365853658,0.0467694285714285,0.0003
1946-01-01,0.0302848780487804,0.03533535,0.029314375,0.04824355,0.0223436153846153,0.0268458536585365,0.0295373333333333,0.0224670731707317,0.018576,0.0174582499999999,0.0393501219512195,0.0271509024390243,0.0187842499999999,0.030068,0.0206109512195121,0.014306225,0.0153567073170731,0.0283887560975609,0.0082636585365853,-0.0016428333333333,0.0003
1946-02-01,0.1953786046511628,0.1385034285714285,0.1544714047619047,0.127484,0.1013455121951219,0.098158738095238,0.095263,0.0972516428571428,0.0772382380952381,0.0852738604651162,0.0685366666666666,0.0961415714285714,0.0782242380952381,0.065635488372093,0.0883478095238095,0.0782177441860465,0.0695234047619047,0.059666738095238,0.0625074047619047,0.0578957209302325,0.0003
1946-03-01,-0.070608488372093,-0.073573,-0.0514523809523809,-0.0561175581395348,-0.0766639756097561,-0.0753943333333333,-0.0905275116279069,-0.0705413333333333,-0.0542832142857142,-0.0726921395348837,-0.0683924047619047,-0.0784106341463414,-0.0642655714285714,-0.0716083255813953,-0.0572825952380952,-0.0639856744186046,-0.0570967619047619,-0.0707189761904761,-0.0581813333333333,-0.0502697209302325,0.0003
1946-04-01,0.0232582093023255,-0.005228619047619,0.0401546666666666,0.038469976744186,0.0483154634146341,0.0517485714285714,0.0573964418604651,0.0745608809523809,0.0863610238095237,0.0550611162790697,0.0658500238095238,0.0751252195121951,0.0826799761904761,0.0605861162790697,0.0755383809523809,0.0611486511627906,0.0747174047619047,0.0808330238095238,0.0519670476190476,0.0660440232558139,0.0003
1946-05-01,0.0773385581395348,0.0805552619047619,0.0853820238095238,0.0545718372093023,0.0745121219512195,0.0582676428571428,0.0437332325581395,0.0483724761904761,0.0720039761904761,0.0380722093023255,0.0494139999999999,0.0576591707317073,0.0570583571428571,0.025730976744186,0.0441278571428571,0.0505861162790697,0.0281477380952381,0.042280619047619,0.0392042619047619,0.0385858139534883,0.0003
1946-06-01,0.0366528837209302,0.0437483095238095,0.0518565,0.074574465116279,0.0716158048780487,0.0456052857142857,0.0596546279069767,0.0585701428571428,0.0705773333333333,0.0407827441860465,0.0824176428571428,0.0661961951219512,0.0567916904761904,0.0517111860465116,0.0523235476190476,0.0609246976744186,0.0683720952380952,0.0382143809523809,0.0422773095238095,0.0305396976744186,0.0003
1946-07-01,-0.0560466976744186,-0.0402684761904761,-0.0438103095238095,-0.064281488372093,-0.0500093658536585,-0.0588960238095238,-0.0379751860465116,-0.051261619047619,-0.0511018095238095,-0.0358768571428571,-0.0486007619047619,-0.0635767804878048,-0.0666445476190476,-0.0546178372093023,-0.0569702857142857,-0.0396476744186046,-0.0508608333333333,-0.0475347619047619,-0.0368453095238095,-0.0295526046511627,0.0003
1946-08-01,-0.0508460697674418,-0.0401146904761904,-0.0510027619047619,-0.0459087674418604,-0.063593243902439,-0.048618238095238,-0.0534455348837209,-0.0355365714285714,-0.0240910952380952,-0.0373344523809523,-0.0441294285714285,-0.0462841951219512,-0.038426119047619,-0.0406066511627907,-0.0326229047619047,-0.0496032093023255,-0.0230455714285714,-0.0345439285714285,-0.0316524761904761,-0.0189501860465116,0.0003
1946-09-01,-0.0851987142857143,-0.0908683571428571,-0.0843684285714285,-0.0777783255813953,-0.0681393902439024,-0.0986798333333333,-0.0942302790697674,-0.0816849047619047,-0.0633791428571428,-0.0818238809523809,-0.0705898333333333,-0.0892700487804878,-0.087896119047619,-0.0693516744186046,-0.0548727857142857,-0.070343976744186,-0.0607058571428571,-0.0617974047619047,-0.0566987380952381,-0.0560285116279069,0.0003
1946-10-01,-0.1764384761904761,-0.1899284523809524,-0.1425872380952381,-0.1517641627906976,-0.1498467804878048,-0.1481197619047619,-0.1572128372093023,-0.1467412619047619,-0.1267077619047619,-0.1368979523809523,-0.1251447073170731,-0.1356159024390243,-0.1318644285714285,-0.1166073023255813,-0.1242473095238095,-0.1123401162790697,-0.1217841428571428,-0.1028028333333333,-0.1115784761904762,-0.0948975813953488,0.0003
1946-11-01,-0.0298275714285714,0.015287,-0.0151482380952381,-0.0119163488372093,-0.0275803902439024,-0.0074030476190476,-0.0099733720930232,-0.0155191428571428,0.0115802142857142,-0.0090591463414634,-0.0111102857142857,-0.0289113902439024,-0.0172993333333333,-0.0163993023255813,-0.0138524761904761,-0.0209921395348837,-0.0170876428571428,-0.0122613333333333,0.0075134047619047,-0.0114814186046511,0.0003
1946-12-01,-0.0139732619047619,-0.0109858571428571,-0.0005908333333333,-0.0066360697674418,0.0016165853658536,-0.0021799047619047,-0.0143185581395348,0.0027210238095238,0.0047178809523809,0.0013636,0.0073376428571428,0.0044097560975609,0.0130018333333333,-0.0123870232558139,0.0051399047619047,-0.0059247441860465,-0.0109029285714285,0.0017419761904761,0.0003762619047619,-0.0064822790697674,0.0003
1947-01-01,-0.0009211904761904,0.0220275476190476,0.0247728095238095,0.0618919302325581,0.0626581219512195,0.0290868095238095,0.070060976744186,0.0316552142857142,0.0620033809523809,0.0316817999999999,0.0641423571428571,0.0646408292682926,0.0684943095238095,0.0555034418604651,0.0334301666666666,0.0533546046511627,0.0609873095238095,0.0566666428571428,0.0507016428571428,0.0409035813953488,0.0003
1947-02-01,0.0923429130434782,0.0629460444444444,0.0757833111111111,0.0495872888888888,0.0392215111111111,0.0327773555555555,0.0392215777777777,0.0301506666666666,0.0387756888888888,0.0341519347826086,0.0218609555555555,0.0258489999999999,0.0199979333333333,0.0043160222222222,0.0127733777777777,0.0082066222222222,0.0061632,0.0126207333333333,-0.0056429555555555,0.0116509565217391,0.0003
1947-03-01,-0.004800804347826,0.0090702888888888,-0.0004050222222222,-0.0075834444444444,0.0003162666666666,-0.0069759111111111,0.0011329333333333,-0.0049943555555555,-0.0070090222222222,-0.0152258260869565,-0.0095085777777777,-0.0118981111111111,0.0005680444444444,-0.0043052444444444,-0.0092943333333333,-0.0088519111111111,-0.0097763333333333,-0.0194714,-0.013583,-0.0152909130434782,0.0003
1947-04-01,-0.0599452666666666,-0.0291683777777777,-0.0365693555555555,-0.0503106666666666,-0.0519111555555555,-0.0435005111111111,-0.0378784888888888,-0.0425222888888888,-0.0097016888888888,-0.0330799565217391,-0.0190850444444444,-0.0271601555555555,-0.0328185777777777,-0.0203404,-0.0166896666666666,-0.0150659777777777,-0.0249045555555555,-0.0211682888888888,-0.0209274666666666,-0.0108376888888888,0.0003
1947-05-01,-0.132428152173913,-0.1145677111111111,-0.0961022222222222,-0.1045498444444444,-0.0828305777777777,-0.0843307111111111,-0.085425,-0.0865485111111111,-0.0940943777777777,-0.0844991086956521,-0.0570338888888888,-0.0953871111111111,-0.0843312444444444,-0.0698679333333333,-0.0694698,-0.0754899777777777,-0.0656950222222222,-0.0648448666666666,-0.0537725333333333,-0.0342256444444444,0.0003
1947-06-01,-0.0726133777777777,-0.0586261111111111,-0.0582173555555555,-0.0586029999999999,-0.0443648,-0.0542768888888888,-0.0391346,-0.0546295555555555,-0.0286124,-0.031644652173913,-0.0464022444444444,-0.0327763555555555,-0.0269654666666666,-0.0345757333333333,-0.0296221555555555,-0.0292538666666666,-0.0267976222222222,-0.0180947111111111,-0.0104788,0.0046901111111111,0.0003
