DATE,q5,q10,q15,q20,q25,q30,q35,q40,q45,q50,q55,q60,q65,q70,q75,q80,q85,q90,q95,q100
1928-04-01,0.13006985714285715,0.1216098,0.29471696428571426,0.07808871428571429,0.08678972413793104,0.07158896428571429,0.052452259259259254,0.03761893333333333,0.09205737037037037,0.09218655172413794,0.08164267857142857,0.06770446428571428,0.13536734482758622,0.07550860714285713,0.07363582758620689,0.0648503,0.0719345806451613,0.025260964285714286,0.03231085714285714,0.013483774193548386
1928-05-01,0.18389149999999999,0.14129425,0.1103337,0.07534111111111111,-0.004314620689655174,0.05181768965517242,0.016759103448275865,0.013654923076923075,0.025246448275862067,0.024066857142857143,0.04648703571428571,0.01784516666666667,0.012091357142857143,0.01799437931034483,0.036254034482758615,0.01832378125,0.014660620689655174,0.0276809,0.03920655555555556,0.007219290322580645
1928-06-01,-0.07800483333333334,-0.15132685185185185,-0.09939006896551723,-0.12120175,-0.08974485714285715,-0.09302921428571428,-0.09494679310344828,-0.05621127586206897,-0.06019132142857143,-0.02296889655172414,-0.08316907407407408,-0.04625178571428572,-0.053993185185185186,-0.07018929032258064,-0.06100755555555556,-0.05067078125,-0.04357203571428571,-0.05685477419354838,-0.04865203846153846,-0.046193032258064516
1928-07-01,-0.0635121724137931,-0.024320799999999997,-0.008879206896551728,0.023279321428571427,-0.01719858620689655,-0.007049931034482756,-0.030966714285714285,-0.005643133333333336,0.00414051724137931,-0.0011133928571428568,0.01782507142857143,0.01713564285714286,0.028967655172413793,0.011037931034482761,0.00818644827586207,0.005564533333333332,0.012966033333333333,0.020351281250000002,0.017845296296296297,0.016150033333333334
1928-08-01,-0.04645816666666667,0.07384919999999999,-0.03406967857142857,0.019686433333333333,0.08083727586206897,0.06490489655172414,0.06893785714285715,0.04295633333333333,0.05925642857142858,0.058359548387096775,0.0542315,0.06578975,0.06170977419354839,0.12122421428571428,0.11421385714285714,0.050838548387096776,0.06098422580645162,0.06980046666666667,0.08581717857142857,0.08057816666666667
1928-09-01,0.0659818275862069,0.04667058064516129,0.05964889655172414,0.010437827586206896,0.03883867741935484,0.08815110714285714,0.042326413793103444,0.07007229629629629,0.03949993548387097,0.040933678571428565,0.04441137931034483,0.07011641379310345,0.0371386,0.10252879310344828,0.05943151724137931,0.06489913333333333,0.06028277419354839,0.013479666666666668,0.03194596551724138,0.022530482758620688
1928-10-01,-0.01714443333333333,0.020216758620689657,-0.001280066666666667,-0.0073391,0.006996133333333334,0.014641357142857142,0.06129513793103448,0.04633120689655172,0.043531733333333336,0.021528068965517243,0.0024206551724137945,0.030484592592592594,0.003704064516129033,0.005495033333333333,-0.0006460333333333332,0.0220310625,0.015422166666666669,0.025964548387096772,0.02167442857142857,0.01823374193548387
1928-11-01,0.1130702,0.13339666666666666,0.11480896666666668,0.09475622580645161,0.09730522580645161,0.13287572413793103,0.10516911111111112,0.09259456666666667,0.12551810344827585,0.100581,0.08312427586206896,0.11250568965517242,0.10961992857142856,0.14555631034482758,0.11599670967741936,0.12229709677419355,0.12232025806451613,0.10111284375,0.10732178571428572,0.18617234375
1928-12-01,-0.0382041935483871,-0.052028774193548386,-0.026271931034482755,-0.062443266666666664,-0.019627866666666667,-0.009813766666666666,-0.0357053,-0.011645310344827587,-0.00383155172413793,0.012673666666666665,0.028552965517241378,0.0039195806451612905,0.008586433333333336,0.0023096774193548386,0.01650251612903226,0.021853833333333336,0.012117281250000004,0.03397541379310345,0.014551233333333333,0.01349174193548387
1929-01-01,0.06612090625,0.050876034482758625,-0.007022875000000002,0.008453310344827585,0.0296874,0.019924500000000005,0.007745310344827586,-0.0037755937500000007,0.03590323333333333,0.051095903225806455,0.011314827586206895,0.013447677419354837,0.04626329032258064,0.016169933333333334,0.031456733333333334,0.03458760606060606,0.09005996551724138,0.07016072727272728,0.05695735714285714,0.03369002777777778
1929-02-01,0.04209756249999999,-0.030477677419354837,0.003272833333333332,-0.00831959375,-0.011266548387096776,0.013431620689655175,0.012767793103448275,-0.005302172413793104,0.01791459375,0.02339857142857143,-0.007135966666666665,0.02736155172413793,0.006138406250000001,0.016215903225806454,0.010541806451612902,-0.009007125000000001,0.014405451612903224,-0.006406032258064515,0.008644620689655172,0.00826625
1929-03-01,-0.10163142424242425,-0.056508379310344824,-0.05197606451612904,0.01455409375,-0.05275506666666666,-0.0457901935483871,-0.0025440322580645167,-0.06921943333333333,-0.04909937931034483,-0.05857206451612903,-0.03822735483870968,-0.034398599999999994,-0.03766425806451613,-0.0223259375,-0.0248888125,-0.02723671875,-0.006682151515151516,-0.005328758620689656,-0.007129275862068965,0.021745848484848486
1929-04-01,0.0552469375,0.007831218749999999,-0.0494508064516129,0.007354666666666667,0.0006401612903225825,0.0055902500000000015,0.018369387096774194,0.015787566666666666,0.005368433333333333,0.03353696875,0.023871206896551724,0.003928718749999999,0.02390413793103448,0.04912079411764706,0.007524406249999999,0.011836454545454544,0.02777434375,0.002507499999999999,0.018750700000000002,0.031184757575757574
1929-05-01,-0.13961030303030303,-0.142268,-0.1890044375,-0.144636,-0.12670545161290322,-0.10975196666666666,-0.08763077419354838,-0.11564283870967743,-0.10754926666666666,-0.09778876666666667,-0.06029364516129032,-0.09451782758620689,-0.04284071875,-0.10396709090909091,-0.061396794117647056,-0.06267390625,-0.04546693939393939,-0.03084691176470588,-0.028672758620689656,-0.04213271428571429
1929-06-01,0.0148463125,0.039823142857142856,0.026457533333333335,0.05896872727272727,0.07914571875,0.051467419354838714,0.072609875,0.05109625,0.06457527272727273,0.0415640625,0.11309973333333333,0.09279751515151514,0.06921939393939394,0.09621985294117648,0.08969803030303031,0.09883981818181818,0.10339442857142857,0.0857070625,0.11669629032258065,0.09204040000000001
1929-07-01,-0.08301030303030303,0.045496382352941185,-0.040725787878787875,0.030041727272727275,-0.002672906249999998,-0.011390878787878787,0.01181767741935484,0.040039,0.008285281250000002,0.007623424242424242,0.033234,0.012196843750000002,0.05849712121212121,0.019294199999999997,0.041411676470588236,0.028873060606060603,0.049576942857142856,0.05299881818181818,0.040641750000000004,0.06353654285714286
1929-08-01,-0.06523248484848485,0.0011496571428571427,-0.042490848484848485,0.0019717187500000012,-0.03504994285714286,0.028313483870967746,0.004206303030303031,0.03738869696969697,0.035383818181818176,-0.004068878787878789,0.0412923125,0.027264235294117648,0.0035649032258064516,0.05378036363636363,0.03736551428571429,0.05354288235294118,0.06827591176470589,0.09886669696969697,0.085752625,0.12268748484848485
1929-09-01,-0.08581582352941176,-0.07407625714285714,-0.11892270588235293,-0.06168069696969697,-0.058588967741935484,-0.028457085714285717,-0.019837882352941177,-0.0544965294117647,-0.04355025,-0.025091588235294116,-0.03990341176470588,-0.017289363636363634,-0.008409235294117648,-0.04032291428571429,-0.03859025,-0.024754088235294118,-0.02533521052631579,-0.05208069696969697,-0.007370612903225808,-0.06733561111111111
1929-10-01,-0.23008552941176472,-0.22531555555555555,-0.2702776333333333,-0.2370755294117647,-0.2196567878787879,-0.23312940625,-0.25093628125,-0.24355200000000002,-0.23199925806451613,-0.22110748484848486,-0.23753569696969695,-0.19704966666666668,-0.19387173529411764,-0.17642906060606062,-0.19325454285714286,-0.17706285714285716,-0.205755625,-0.1577865,-0.15521560606060605,-0.16245266666666666
1929-11-01,-0.15675821212121213,-0.07087308108108109,-0.2017698787878788,-0.17575916666666666,-0.1617855,-0.097252,-0.13875873529411764,-0.16851382352941177,-0.12881429411764708,-0.16197246875000001,-0.15416502857142855,-0.09750479411764706,-0.1395328,-0.0699327321139394,-0.12882838235294117,-0.10169702857142857,-0.12330555555555556,-0.10297300000000001,-0.10756103125000001,-0.11333694117647058
1929-12-01,-0.18178868571428572,-0.15308735135135135,-0.07856265625,-0.13403794117647058,-0.0378524054054054,-0.043900575757575756,-0.049290909090909094,-0.04553667647058823,-0.004474352941176472,0.01945342857142857,-0.014401416666666667,-0.0010424571428571422,0.019349151515151517,0.00719305882352941,0.007816916666666666,0.02342330303030303,0.03953716216216216,0.03824802777777778,0.01643555882352941,0.019248942857142858
1930-01-01,0.1507264857142857,0.15503167567567566,0.2441051515151515,0.12717526470588236,0.1327887142857143,0.117289,0.11706799999999999,0.16606502857142857,0.1326590294117647,0.1142282,0.0924284,0.062263891891891895,0.07782619523920588,0.10327442857142857,0.068314,0.06317272972972973,0.058777027777777775,0.05917051428571429,0.023095323529411765,0.05438494594594595
1930-02-01,0.01044535294117647,0.05925762162162162,0.026464911764705883,0.02863005882352941,0.06763868571428572,0.07878594285714285,0.014580727272727275,0.025621305555555557,0.06265725,0.04755008108108108,0.04115544117647058,0.016214558823529415,0.022728297297297296,0.005451588235294118,0.0038716111111111104,0.037843540540540545,0.05997566666666666,0.029557529411764705,0.04246747222222222,0.019924055555555556
1930-03-01,0.2084648888888889,0.08870238888888889,0.1812141142857143,0.12195002857142856,0.06541411428571428,0.16395470588235295,0.060343742857142856,0.07726765625,0.10975466666666667,0.12371331428571428,0.12868282352941177,0.12396555555555556,0.10818549999999999,0.10899894444444444,0.07770888888888888,0.06833077777777778,0.08835675675675676,0.06403244117647058,0.05826757894736842,0.07343994444444445
1930-04-01,-0.14004608333333335,-0.09756665714285714,-0.08418552631578946,-0.052555235294117646,-0.03026765714285714,0.008976694444444449,-0.06836122857142857,-0.022491666666666667,-0.04570382857142857,-0.07732641666666668,-0.04025744444444444,-0.009986484848484849,-0.036724714285714284,-0.048624441176470586,-0.03653191176470588,-0.019376921052631578,-0.055213571428571424,0.003952486486486485,-0.016775657142857142,-0.010466600000000001
1930-05-01,-0.12344375675675676,-0.06307794117647059,-0.07205545945945946,-0.1125265142857143,-0.07044791666666667,-0.027137575757575756,-0.005634567567567567,-0.04222922857142857,-0.0300918,-0.007764567567567568,-0.03938675,-0.034575666666666664,-0.037699857142857146,-0.015460138888888891,-0.02946318918918919,-0.02800397297297298,-0.014200399999999998,-0.012384447368421052,-0.0033090882352941175,-0.016928578947368423
1930-06-01,-0.20196502857142856,-0.25645023529411765,-0.2170393611111111,-0.24328322857142856,-0.25235794285714286,-0.1948095588235294,-0.22150820588235293,-0.19983945714285714,-0.19538466666666665,-0.1554631176470588,-0.2104547575757576,-0.1705811142857143,-0.15323691666666667,-0.20145111428571427,-0.15312764705882353,-0.15158488571428572,-0.17455622222222222,-0.15525402777777778,-0.13417722857142855,-0.15673678048780487
1930-07-01,-0.05691886111111112,0.043296314285714295,0.021405944444444446,0.002703085714285715,0.03575165714285714,0.024033823529411767,0.02265255263157895,0.04639334285714286,0.06773897222222222,0.062007285714285716,0.03149334285714286,0.044988971428571424,0.03348481081081081,0.021317205882352943,0.060888621621621626,0.056037000000000003,0.04518445945945946,0.04558811764705883,0.04641908108108108,0.04056737142857143
1930-08-01,-0.07724199999999999,-0.07732608333333334,-0.026158057142857145,-0.024371969696969698,-0.03445665789473684,-0.020735685714285714,-0.010134411764705881,-0.01537077142857143,-0.02332177777777778,-0.02881742857142857,-0.025197942857142858,-0.013810228571428572,0.009008361111111111,-0.005085694444444445,-0.0013785000000000017,-0.00944625,0.0019691666666666664,0.005294459459459459,-0.008970388888888889,0.01651361111111111
1930-09-01,-0.12385727000865714,-0.2088072,-0.23118031428571426,-0.2461988611111111,-0.1615551212121212,-0.19351137142857142,-0.1590239142857143,-0.12753834285714286,-0.1698195142857143,-0.13304425,-0.160026,-0.12664054285714288,-0.1316783611111111,-0.12182704075294118,-0.11274605714285714,-0.13728572972972972,-0.14333594594594593,-0.11572191428571428,-0.12401937142857142,-0.11849016216216215
1930-10-01,-0.12171337142857142,-0.07078736111111111,-0.14968422857142857,-0.118095,-0.053302088235294115,-0.1236145625,-0.12391835135135135,-0.119043,-0.0862771388888889,-0.10031008571428572,-0.10610362857142856,-0.08988743243243244,-0.05482725714285715,-0.08690817142857143,-0.08022797142857142,-0.10730511111111111,-0.099506,-0.11359462162162164,-0.08389751428571428,-0.06737755555555555
1930-11-01,-0.057253399999999996,-0.03010034285714286,-0.034238285714285714,-0.046383600000000004,-0.03928811764705882,-0.01790705714285714,-0.03625167647058824,-0.027553702702702704,0.018061057142857145,-0.024809571428571427,-0.02518288888888889,-0.02676970588235294,-0.014209459459459457,-0.004570470588235294,-0.006339428571428572,-0.024506694444444446,-0.01900551351351351,-0.025183555555555556,-0.01766677142857143,-0.04200930555555556
1930-12-01,-0.3219210606060606,-0.19997537837837837,-0.2212429714285714,-0.2037280277777778,-0.23075672222222224,-0.13803382352941176,-0.1895341388888889,-0.1641709393939394,-0.12665102631578948,-0.08422770588235295,-0.1358462222222222,-0.10765422222222222,-0.11077520588235294,-0.06368402857142856,-0.07509586486486487,-0.12130205882352942,-0.09672194594594594,-0.08098025,-0.08728952631578947,-0.055868441176470586
1931-01-01,0.26587762857142855,0.20075708571428572,0.21992337142857143,0.26358791428571426,0.22696605714285714,0.18393122222222222,0.13760205714285714,0.16306641176470588,0.11192716666666667,0.09911488571428571,0.13857245945945945,0.1292134285714286,0.07388961764705881,0.09485527777777777,0.09624602941176472,0.10345294285714285,0.07750347368421052,0.09460088571428571,0.09057163888888889,0.046152783783783784
1931-02-01,0.1285285588235294,0.20654191891891893,0.28214185294117644,0.29196955555555554,0.19892266666666666,0.18132452941176472,0.12307231578947368,0.1368761818181818,0.12373591891891893,0.1321455,0.14990902702702702,0.18613825,0.11401528571428571,0.13160125714285714,0.09984337837837838,0.1366900294117647,0.11634785,0.11714014705882352,0.11807875675675676,0.0976921081081081
1931-03-01,0.004524676470588236,-0.11304252777777776,-0.12036197142857143,-0.06459537142857143,-0.05722713888888889,-0.04595237142857143,-0.022802676470588232,-0.09101105555555555,-0.09345344117647059,-0.051449555555555554,-0.04673927777777778,-0.08189691428571429,-0.024837235294117646,-0.06567805555555556,-0.05742716666666667,-0.09076168571428571,-0.0586025641025641,-0.0935100294117647,-0.038268861111111115,-0.07744860526315789
1931-04-01,-0.19916522857142857,-0.19681557142857142,-0.19166611111111112,-0.22869406250000002,-0.2151076842105263,-0.16746474285714286,-0.15318770588235295,-0.15202474285714285,-0.1594985,-0.16447105555555555,-0.13464594444444444,-0.1523490882352941,-0.1676577714285714,-0.11744708333333333,-0.12975522222222222,-0.1023114705882353,-0.10695897297297298,-0.10899471428571428,-0.11893413888888887,-0.08121544444444445
1931-05-01,-0.2006059142857143,-0.1528496388888889,-0.16200529411764708,-0.1121734,-0.16974652777777777,-0.11773064705882354,-0.14783880555555556,-0.10002627027027028,-0.15063417142857144,-0.12108894594594595,-0.15319676470588234,-0.11698879411764707,-0.14547975675675676,-0.11839741176470588,-0.14792016666666666,-0.1700358888888889,-0.14264883783783783,-0.14885197222222224,-0.11611516216216217,-0.13139905555555556
1931-06-01,0.13350786216216218,0.2475644375,0.17313232432432432,0.24368950000000003,0.2184814,0.17566785294117646,0.18284794444444444,0.16696705405405407,0.19205641935483872,0.17087425,0.1849144722222222,0.17916622222222223,0.14004897222222223,0.15241194285714288,0.21228750000000002,0.22570325714285713,0.15237318918918918,0.1813052777777778,0.14575166666666667,0.1327805
1931-07-01,-0.11808765714285714,-0.04312661764705883,-0.05369494594594595,-0.07672382857142858,-0.08364422857142857,-0.054471228571428575,-0.025194176470588234,-0.08954965789473684,-0.09090645454545455,-0.09082830555555556,-0.08860480555555555,-0.050561828571428574,-0.0601168,-0.052446257142857146,-0.07216727777777777,-0.03273151428571428,-0.06870802702702702,-0.0715567027027027,-0.07789883333333333,-0.06454116666666666
1931-08-01,-0.09740376470588236,-0.04549152777777778,-0.06670752941176471,-0.06039022222222222,-0.06001737142857142,0.0007277352941176462,-0.03492928571428572,-0.019025685714285714,-0.024326764705882353,0.011619285714285714,-0.03064605714285714,-0.019381305555555554,0.004433060606060605,0.0011865277777777779,0.007192058823529412,0.016279657142857142,0.024461945945945945,-0.012449540540540541,0.012281942857142856,0.005242944444444444
1931-09-01,-0.25158957142857147,-0.3377286857142857,-0.3433326857142857,-0.34783021875,-0.37239344444444444,-0.33211063888888886,-0.37385814285714286,-0.2804287058823529,-0.3190917222222222,-0.29001505714285714,-0.33307579411764704,-0.32300219444444445,-0.2666286176470588,-0.2873709411764706,-0.2903195,-0.31029847222222223,-0.3099504,-0.28782775,-0.28892297222222224,-0.26941197222222224
1931-10-01,0.051451944444444446,0.025575562500000003,0.13369597222222224,0.11012434285714286,0.1150235294117647,0.0575959705882353,0.09113433333333333,0.17449968571428573,0.10130008108108109,0.035228272727272726,0.17770394285714286,0.0936595294117647,0.15353232352941176,0.10256538888888889,0.065728,0.09124216666666667,0.10180142857142857,0.1425301794871795,0.07346735294117647,0.09120417948717949
1931-11-01,-0.13844265714285714,-0.06320302857142857,-0.10122057142857144,-0.12232920588235295,-0.10430513513513513,-0.08394308823529413,-0.12129817647058824,-0.07404824324324324,-0.07057872222222222,-0.11308474285714286,-0.09382661764705882,-0.07315173529411766,-0.10594352631578947,-0.10054220588235295,-0.05293144444444445,-0.08183169444444444,-0.07986605555555555,-0.07669791666666666,-0.09997897142857143,-0.07720736111111111
1931-12-01,-0.3164848,-0.31693696428571433,-0.21674841666666667,-0.2733139696969697,-0.2256150882352941,-0.2151105263157895,-0.2378584117647059,-0.16179602857142858,-0.1543045294117647,-0.17042825,-0.16382045714285715,-0.17918108333333332,-0.1345820606060606,-0.16021720588235294,-0.16469970588235294,-0.10890032432432432,-0.1260994,-0.12359355555555555,-0.15647127027027027,-0.13170694736842106
1932-01-01,0.19712622857142856,0.07688285714285714,0.2134472424242424,0.09613517948717949,0.16188666666666665,0.20223713513513514,0.14397821212121212,0.040537243243243246,0.09603425,0.020628363636363636,0.07806291666666668,0.08983885714285715,-0.0026552058823529423,0.04047877777777778,0.09534613888888889,0.00957438888888889,0.017940885714285714,0.03830352777777778,0.050118447368421054,-0.020214941176470585
